Level,Circle,Office Id,Office Code,Office Name,Latitude,Longitude
Overseer Office,Harippad Electrical Circle,2315,5840,Padanilam Overseer Office,9.19305,76.636077
Overseer Office,Harippad Electrical Circle,2343,5841,Thamarakkulam Overseer Office,9.145371,76.614764
Overseer Office,Harippad Electrical Circle,1969,5819,Ennakkad Overseer Office,9.29185,76.55354
Overseer Office,Harippad Electrical Circle,1956,5818,Cheriyanadu Overseer Office,9.24364,76.58583
Overseer Office,Harippad Electrical Circle,1953,5820,Othera Overseer Office,9.33724,76.60215
Overseer Office,Kattakada Electrical Circle (Rural),2469,4873,Olathanni Overseer Office,8.36047,77.0802
Overseer Office,Kattakada Electrical Circle (Rural),1944,4857,Azhikode Overseer Office,8.5728416667,76.99612
Overseer Office,Kattakada Electrical Circle (Rural),2467,4871,Nellimoodu Overseer Office,8.37721,77.04673
Overseer Office,Kattakada Electrical Circle (Rural),2470,4875,Thirupuram Overseer Office,8.36037,77.08019
Overseer Office,Kattakada Electrical Circle (Rural),2468,4869,Karumkulam Overseer Office,8.32851,77.05499
Overseer Office,Kattakada Electrical Circle (Rural),1942,4863,Pirappanacode Overseer Office,8.6499974,76.916663
Overseer Office,Kattakada Electrical Circle (Rural),1940,4858,Bharathannoor Overseer Office,8.761804,76.986229
Overseer Office,Kattakada Electrical Circle (Rural),1941,4866,Thembamood Overseer Office,8.67987,76.9427
Overseer Office,Kattakada Electrical Circle (Rural),1945,4860,Kuttichal Overseer Office,8.5689883333,77.1043033333
Overseer Office,Kollam Electrical Circle,2539,4824,Pallimon Overseer Office,8.89992,76.715008
Overseer Office,Kollam Electrical Circle,2555,4823,Chirakkara Overseer office,8.82733,76.715177
Overseer Office,Kollam Electrical Circle,2556,4822,Adichanaloor Overseer Office,8.879807,76.714967
Overseer Office,Kollam Electrical Circle,2562,4834,Thottathil Mukku Overseer Office,9.1052123,76.4975312
Overseer Office,Kollam Electrical Circle,2564,4833,Thekkumbhagom Overseer Office,8.9700086,76.5637898
Overseer Office,Kollam Electrical Circle,2567,4832,Kambaladi Overseer Office,9.0808358,76.6496345
Overseer Office,Kollam Electrical Circle,2554,4825,Vilavoorkonam Overseer office ,8.82156,76.76294
Overseer Office,Kottarakkara Electrical Circle,2446,4847,Neduvathur Overseer Office,8.992779,76.744222
Overseer Office,Kottarakkara Electrical Circle,2448,4845,Inchakkadu Overseer Office,9.043535,76.773984
Overseer Office,Kottarakkara Electrical Circle,2421,4855,Perayam Overseer Office,8.992772,76.677455
Overseer Office,Kottarakkara Electrical Circle,2419,4851,Karingannoor Overseer Office,8.867911,76.793
Overseer Office,Kottarakkara Electrical Circle,2449,4846,Iverkala Overseer Office,8.994787,76.8669082
Overseer Office,Kottarakkara Electrical Circle,2442,4844,Chakkuvarackal Overseer Office,8.994787,76.8669082
Overseer Office,Kottayam Electrical Circle,2353,5894,Vechoor Overseer Office,9.66348,76.424174
Overseer Office,Kottayam Electrical Circle,1910,5812,Vadakara Overseer Office,9.4668122,76.7163568
Overseer Office,Kottayam Electrical Circle,2360,5889,Kallampara Overseer Office,9.691275,76.519852
Overseer Office,Kottayam Electrical Circle,2356,5895,Veloor Overseer Office,9.829984,76.452145
Overseer Office,Kottayam Electrical Circle,1908,5810,Nedumkunnam Overseer Office,9.5089719,76.6644212
Overseer Office,Kottayam Electrical Circle,2261,5866,Meenadom Overseer Office,9.54977,76.608777
Overseer Office,Kottayam Electrical Circle,2358,5891,Njeezhoor Overseer Office,9.79191,76.528648
Overseer Office,Kottayam Electrical Circle,1906,5811,Santhipuram Overseer Office,9.4723403,76.6289731
Overseer Office,Pala Electrical Circle,2113,5854,Monippally Overseer Office,9.80824,76.575966
Overseer Office,Pala Electrical Circle,2139,5853,OVERSEER OFFICE (KSEB),9.716144,76.682914
Overseer Office,Palakkad Electrical Circle,2548,6300,Meenakshipuram Overseer Office,10.645419,76.771468
Overseer Office,Pathanamthitta Electrical Circle,2402,4878,Athikkayam Overseer Office,9.382945,76.84646
Overseer Office,Pathanamthitta Electrical Circle,2306,4882,Kottanad Overseer Office,9.402479,76.743254
Overseer Office,Pathanamthitta Electrical Circle,2283,4801,Kodumon Overseer Office,9.191335,76.771249
Overseer Office,Pathanamthitta Electrical Circle,2324,4881,Kollamula Overseer Office,9.433356,76.881
Overseer Office,Pathanamthitta Electrical Circle,2405,4880,Kadammanitta Overseer Office,9.305602,76.77328
Overseer Office,Pathanamthitta Electrical Circle,2401,4887,Perunad Overseer Office,9.34863198,76.83432831
Overseer Office,Pathanamthitta Electrical Circle,2284,4802,Kunnathoor Overseer Office,9.059342,76.672421
Overseer Office,Pathanamthitta Electrical Circle,2293,4877,Aruvappulam Overseer Office,9.204469,76.878652
Overseer Office,Pathanamthitta Electrical Circle,2297,4879,Chittar Overseer Office,9.330522,76.928184
Overseer Office,Pathanamthitta Electrical Circle,2286,4800,Elamannoor Overseer Office,9.137463,76.821951
Overseer Office,Pathanamthitta Electrical Circle,2285,4803,Murinjakal Overseer Office,9.169968,76.855515
Overseer Office,Perumbavoor Electrical Circle,2044,5843,Oonnukal Overseer Office,10.0506457,76.7159266
Overseer Office,Perumbavoor Electrical Circle,2047,5844,Pulluvazhi Overseer Office,10.0844421,76.503839
Overseer Office,Perumbavoor Electrical Circle,1967,5845,Vazhakulam Overseer Office,9.9435684,76.6392168
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2372,4816,Alamcode Overseer Office,8.720301,76.812754
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2373,4808,Angengo Overseer Office,8.67246,76.756754
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2375,4811,Karavaram Overseer Office,8.756561,76.808925
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2382,4819,Ponganadu Overseer Office,8.782827,76.843837
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2377,4810,Karate Overseer Office,8.750924,76.907031
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2384,4817,Pakalkkury Overseer Office,8.850925,76.792815
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2371,4813,Korani Overseer Office,8.782827,76.843837
Overseer Office,Thiruvananthapuram Electrical Circle(Urban),2248,4837,Murukkumpuzha Overseer Office,8.613764,76.83036
Overseer Office,Thodupuzha Electrical Circle,2025,5880,Vazhithala Overseer Office,9.883032,76.6424041
Overseer Office,Thodupuzha Electrical Circle,2021,5879,Muttom Overseer Office,9.831592,76.744293
Overseer Office,Thodupuzha Electrical Circle,2084,5919,Vazhathope Transformer Field Repair Unit,9.86211,76.96189
Overseer Office,Thodupuzha Electrical Circle,2023,5878,Karimkunnam Overseer Office,9.850047,76.685124
Remote Collection Centre,Irinjalakuda Electrical Circle,2534,5801,Malakkappara Collection Centre,10.277629,76.854812
Remote Collection Centre,Irinjalakuda Electrical Circle,2540,5802,Mattathur Collection Centre,10.380025,76.318907
Remote Collection Centre,Irinjalakuda Electrical Circle,2535,5807,Nandipulam Sub Engineer Office,10.403847,76.328692
Remote Collection Centre,Irinjalakuda Electrical Circle,2533,5803,Pariyaram Society Collection Centre,10.319966,76.3714
Remote Collection Centre,Nilambur Electrical Circle,1903,6308,Karulai Collection Centre,11.284019,76.296339
Remote Collection Centre,Thrissur Electrical Circle,1924,5881,Puthur Collection centre ,10.491013,76.276246
Remote Collection Centre,Thrissur Electrical Circle,2031,5887,PARAMELPADY COLLECTION CENTRE,10.72625589,76.3966881
Remote Collection Centre,Thrissur Electrical Circle,2477,5827,Akkikavu Kadavallur Collection Centre,10.694585,76.087759
